input,thread,free_mem,pid_mem
131072,1,49573868,2397580.0
131072,1,49573640,2397580.0
131072,1,49573448,2397580.0
131072,1,49565892,2397580.0
131072,1,49565892,2397580.0
131072,1,49565640,2397580.0
131072,1,49565368,2397580.0
131072,1,49565512,2397580.0
131072,1,49567152,2397580.0
131072,1,49567048,2397580.0
131072,1,49567144,2397580.0
131072,1,49567012,2397580.0
131072,1,49566952,2397580.0
131072,1,49567084,2397580.0
131072,1,49567312,2397580.0
131072,1,49567564,2397580.0
131072,1,49567496,2397580.0
131072,1,49567580,2397580.0
131072,1,49567220,2397580.0
131072,1,49566992,2397580.0
131072,1,49566992,2397580.0
131072,1,49566984,2397580.0
131072,1,49566488,2397580.0
131072,1,49566544,2397580.0
131072,1,49566620,2397580.0
131072,1,49566384,2397580.0
131072,1,49572692,2397580.0
131072,1,49572848,2397580.0
131072,1,49572672,2397580.0
131072,1,49572696,2397580.0
131072,1,49572696,2397580.0
131072,1,49572632,2397580.0
131072,1,49572644,2397580.0
131072,1,49572260,2397580.0
131072,1,49572260,2397580.0
131072,1,49572444,2397580.0
131072,1,49572716,2397580.0
131072,1,49572480,2397580.0
131072,1,49572484,2397580.0
131072,1,49572476,2397580.0
131072,1,49572232,2397580.0
131072,1,49571980,2397580.0
131072,1,49571984,2397580.0
131072,1,49572228,2397580.0
131072,1,49572968,2397580.0
131072,1,49572968,2397580.0
131072,1,49572156,2397580.0
131072,1,49571916,2397580.0
131072,1,49571792,2397580.0
131072,1,49572044,2397580.0
131072,1,49572060,2397580.0
131072,1,49572060,2397580.0
131072,1,49572376,2397580.0
131072,1,49572216,2397580.0
131072,1,49572056,2397580.0
131072,1,49572588,2397580.0
131072,1,49572364,2397580.0
131072,1,49572120,2397580.0
131072,1,49572120,2397580.0
131072,1,49572188,2397580.0
131072,1,49572188,2397580.0
131072,1,49571948,2397580.0
131072,1,49571784,2397580.0
131072,1,49572324,2397580.0
131072,1,49572468,2397580.0
131072,1,49572728,2397580.0
131072,1,49572492,2397580.0
131072,1,49572900,2397580.0
131072,1,49573352,2397580.0
131072,1,49573352,2397580.0
131072,1,49573496,2397580.0
131072,1,49573456,2397580.0
131072,1,49573728,2397580.0
131072,1,49573912,2397580.0
131072,1,49573480,2397580.0
131072,1,49573788,2397580.0
131072,1,49573636,2397580.0
131072,1,49573716,2397580.0
131072,1,49573580,2397580.0
131072,1,49573832,2397580.0
131072,1,49573604,2397580.0
131072,1,49573440,2397580.0
131072,1,49573824,2397580.0
131072,1,49573672,2397580.0
131072,1,49573672,2397580.0
131072,1,49579700,2397580.0
131072,1,49579640,2397580.0
131072,1,49496420,2406028.0
131072,1,49496420,2406028.0
131072,1,49483836,2406028.0
131072,1,49476052,2406540.0
131072,1,49468848,2408076.0
131072,1,49469100,2409612.0
131072,1,49470488,2411148.0
131072,1,49470484,2412428.0
131072,1,49470792,2413964.0
131072,1,49471060,2415500.0
131072,1,49464060,2417036.0
131072,1,49464568,2418572.0
131072,1,49465572,2420108.0
131072,1,49465392,2421388.0
131072,1,49465812,2422924.0
131072,1,49458756,2424460.0
131072,1,49459392,2425996.0
131072,1,49459368,2427276.0
131072,1,49460224,2428812.0
131072,1,49465632,2430348.0
131072,1,49466368,2431884.0
131072,1,49459244,2433420.0
131072,1,49459608,2434700.0
131072,1,49460060,2436236.0
131072,1,49461168,2437772.0
131072,1,49460972,2439308.0
131072,1,49452948,2440588.0
131072,1,49454724,2442124.0
131072,1,49456656,2443660.0
131072,1,49458156,2445196.0
131072,1,49458904,2446476.0
131072,1,49459400,2448012.0
131072,1,49452316,2449548.0
131072,1,49452148,2451084.0
131072,1,49452964,2452620.0
131072,1,49453264,2453900.0
131072,1,49453680,2455436.0
131072,1,49445848,2456972.0
131072,1,49445788,2458508.0
131072,1,49445800,2459788.0
131072,1,49446308,2461324.0
131072,1,49446744,2462860.0
131072,1,49447044,2464396.0
131072,1,49439588,2465676.0
131072,1,49440060,2467212.0
131072,1,49446884,2468748.0
131072,1,49447056,2470284.0
131072,1,49447360,2471564.0
131072,1,49439396,2473100.0
131072,1,49439904,2474636.0
131072,1,49440020,2476172.0
131072,1,49440776,2477708.0
131072,1,49440880,2478988.0
131072,1,49432828,2480524.0
131072,1,49433560,2482060.0
131072,1,49434388,2483340.0
131072,1,49434732,2484876.0
131072,1,49435424,2486412.0
131072,1,49435172,2487948.0
131072,1,49432552,2489484.0
131072,1,49432908,2490764.0
131072,1,49429708,2492300.0
131072,1,49429796,2493836.0
131072,1,49422072,2495116.0
131072,1,49422092,2496652.0
131072,1,49423696,2498188.0
131072,1,49422436,2499724.0
131072,1,49423268,2501004.0
131072,1,49423516,2502540.0
131072,1,49415704,2504076.0
131072,1,49415580,2505356.0
131072,1,49416264,2506892.0
131072,1,49415764,2508428.0
131072,1,49416268,2509964.0
131072,1,49408412,2511244.0
131072,1,49408876,2512780.0
131072,1,49409380,2514316.0
131072,1,49409776,2515852.0
131072,1,49409084,2517132.0
131072,1,49409668,2518668.0
131072,1,49401360,2520204.0
131072,1,49402244,2521484.0
131072,1,49401828,2523020.0
131072,1,49402332,2524556.0
131072,1,49402448,2525836.0
131072,1,49394392,2527372.0
131072,1,49394720,2528908.0
131072,1,49394488,2530444.0
131072,1,49394780,2531724.0
131072,1,49394796,2533260.0
131072,1,49394796,2534796.0
131072,1,49386740,2536076.0
131072,1,49386504,2537612.0
131072,1,49386896,2539148.0
131072,1,49387148,2540684.0
131072,1,49387652,2541964.0
131072,1,49379520,2543500.0
131072,1,49380912,2545036.0
131072,1,49380660,2546572.0
131072,1,49380464,2547852.0
131072,1,49380480,2549132.0
131072,1,49372684,2550668.0
131072,1,49372936,2552204.0
131072,1,49374224,2553740.0
131072,1,49374412,2555020.0
131072,1,49374504,2556556.0
131072,1,49366444,2558092.0
131072,1,49366948,2559372.0
131072,1,49367840,2560908.0
131072,1,49367952,2562444.0
131072,1,49368400,2563980.0
131072,1,49368232,2565260.0
131072,1,49360556,2566796.0
131072,1,49360304,2568332.0
131072,1,49362500,2569868.0
131072,1,49362504,2571404.0
131072,1,49355836,2572940.0
131072,1,49355652,2574220.0
131072,1,49357000,2575756.0
131072,1,49357036,2577292.0
131072,1,49358156,2578572.0
131072,1,49350372,2580108.0
131072,1,49351656,2581644.0
131072,1,49351756,2582924.0
131072,1,49352116,2584460.0
131072,1,49351364,2585996.0
131072,1,49351764,2587532.0
131072,1,49343448,2588812.0
131072,1,49343504,2590348.0
131072,1,49342600,2591884.0
131072,1,49342848,2593164.0
131072,1,49343096,2594700.0
131072,1,49342952,2595980.0
131072,1,49343232,2597516.0
131072,1,49335572,2599052.0
131072,1,49335572,2600588.0
131072,1,49335836,2601868.0
131072,1,49340224,2603404.0
131072,1,49340740,2604940.0
131072,1,49332152,2606476.0
131072,1,49332272,2607756.0
131072,1,49332340,2609292.0
131072,1,49333000,2610828.0
131072,1,49332300,2612108.0
131072,1,49332428,2613644.0
131072,1,49324256,2615180.0
131072,1,49324328,2616716.0
131072,1,49324504,2617996.0
131072,1,49324516,2619532.0
131072,1,49330304,2620812.0
131072,1,49322980,2622348.0
131072,1,49322892,2623884.0
131072,1,49323324,2625420.0
131072,1,49324420,2626700.0
131072,1,49324624,2628236.0
131072,1,49324876,2629772.0
131072,1,49316560,2631308.0
131072,1,49315808,2632588.0
131072,1,49316048,2634124.0
131072,1,49316284,2635660.0
131072,1,49307784,2636940.0
131072,1,49307532,2638476.0
131072,1,49307028,2640012.0
131072,1,49307596,2641292.0
131072,1,49308052,2642828.0
131072,1,49314612,2644364.0
131072,1,49306556,2645900.0
131072,1,49305984,2647180.0
131072,1,49305460,2648716.0
131072,1,49304976,2650252.0
131072,1,49304172,2651532.0
131072,1,49296360,2653068.0
131072,1,49296072,2654348.0
131072,1,49297028,2654348.0
131072,1,49296464,2654348.0
131072,1,49296480,2654348.0
131072,1,49297016,2654348.0
131072,1,49296840,2654348.0
131072,1,49296840,2654348.0
131072,1,49296444,2654348.0
131072,1,49296664,2654348.0
131072,1,49296428,2654348.0
131072,1,49296764,2654348.0
131072,1,49296764,2654348.0
131072,1,49296568,2654348.0
131072,1,49295868,2654348.0
131072,1,49296164,2654348.0
131072,1,49296416,2654348.0
131072,1,49296732,2654348.0
131072,1,49296984,2654348.0
131072,1,49296816,2654348.0
131072,1,49296068,2654348.0
131072,1,49296488,2654348.0
131072,1,49296492,2654348.0
131072,1,49296256,2654348.0
131072,1,49292984,2654348.0
131072,1,49293740,2654348.0
131072,1,49293740,2654348.0
131072,1,49293740,2654348.0
131072,1,49294016,2654348.0
131072,1,49294616,2654348.0
131072,1,49294112,2654348.0
131072,1,49294548,2654348.0
131072,1,49294688,2654348.0
131072,1,49294712,2654348.0
131072,1,49294584,2654348.0
131072,1,49294864,2654348.0
131072,1,49294616,2654348.0
131072,1,49295328,2654348.0
131072,1,49295460,2654348.0
131072,1,49295208,2654348.0
131072,1,49295324,2654348.0
131072,1,49294904,2654348.0
131072,1,49294928,2654348.0
131072,1,49295280,2654348.0
131072,1,49295204,2654348.0
131072,1,49295564,2654348.0
131072,1,49295568,2654348.0
131072,1,49296172,2654348.0
131072,1,49296320,2654348.0
131072,1,49296132,2654348.0
131072,1,49295532,2654348.0
131072,1,49299504,2654348.0
131072,1,49299252,2654348.0
131072,1,49299072,2654348.0
131072,1,49299348,2654348.0
131072,1,49299348,2654348.0
131072,1,49299424,2654348.0
131072,1,49299276,2654348.0
131072,1,49298796,2654348.0
131072,1,49299564,2654348.0
131072,1,49300284,2654348.0
131072,1,49300204,2654348.0
131072,1,49300120,2654348.0
131072,1,49300568,2654348.0
131072,1,49300568,2654348.0
131072,1,49300248,2654348.0
131072,1,49300412,2654348.0
131072,1,49300492,2654348.0
131072,1,49301028,2654348.0
131072,1,49300900,2654348.0
131072,1,49300656,2654348.0
131072,1,49265004,2654860.0
131072,1,49264752,2654860.0
131072,1,49265636,2654860.0
131072,1,49265400,2654860.0
131072,1,49264972,2654860.0
131072,1,49265980,2654860.0
131072,1,49266028,2654860.0
131072,1,49266044,2654860.0
131072,1,49266548,2654860.0
131072,1,49267400,2654860.0
131072,1,49267316,2654860.0
131072,1,49267064,2654860.0
131072,1,49274024,2657212.0
131072,1,49274320,2657212.0
131072,1,49274132,2657212.0
131072,1,49274696,2657212.0
131072,1,49275296,2657212.0
131072,1,49275548,2657212.0
131072,1,49276312,2657212.0
131072,1,49276116,2657212.0
131072,1,49275896,2657212.0
131072,1,49276036,2657212.0
131072,1,49276556,2657212.0
131072,1,49276312,2657212.0
131072,1,49277088,2657212.0
131072,1,49277088,2657212.0
131072,1,49276336,2657212.0
131072,1,49268648,2657212.0
131072,1,49268648,2657212.0
131072,1,49268400,2657212.0
131072,1,49268904,2657212.0
131072,1,49268912,2657212.0
131072,1,49268912,2657212.0
131072,1,49263308,2678204.0
131072,1,49239164,2698428.0
131072,1,49222856,2717628.0
131072,1,49206924,2735292.0
131072,1,49191188,2751932.0
131072,1,49174864,2767804.0
131072,1,49159176,2784188.0
131072,1,49143108,2799804.0
131072,1,49126752,2814908.0
131072,1,49110848,2829244.0
131072,1,49095272,2843068.0
131072,1,49087528,2857148.0
131072,1,49071912,2870972.0
131072,1,49056288,2884796.0
131072,1,49048508,2898364.0
131072,1,49033092,2911676.0
131072,1,49018968,2924732.0
131072,1,49011092,2938044.0
131072,1,49003784,2939324.0
131072,1,49004288,2939324.0
131072,1,49004748,2939324.0
131072,1,49004760,2939324.0
131072,1,49005012,2939324.0
131072,1,49005020,2939324.0
131072,1,49005020,2939324.0
131072,1,49006168,2939324.0
131072,1,49006720,2939324.0
131072,1,49019236,2939324.0
131072,1,49016044,2939836.0
131072,1,49014876,2939836.0
131072,1,49015512,2939836.0
131072,1,49017184,2939836.0
131072,1,49019104,2939836.0
131072,1,49020224,2939836.0
131072,1,49021752,2939836.0
131072,1,49023392,2939836.0
131072,1,49024420,2939836.0
131072,1,49025728,2939836.0
131072,1,49025440,2939836.0
131072,1,49025880,2939836.0
131072,1,49026528,2939836.0
131072,1,49027368,2939836.0
131072,1,49027368,2939836.0
131072,1,49027468,2939836.0
131072,1,49028024,2939836.0
131072,1,49028276,2939836.0
131072,1,49027808,2939836.0
131072,1,49028948,2939836.0
131072,1,49028760,2939836.0
131072,1,49029724,2939836.0
131072,1,49029472,2939836.0
131072,1,49029252,2939836.0
131072,1,49029804,2939836.0
131072,1,49029300,2939836.0
131072,1,49029192,2939836.0
131072,1,49030000,2939836.0
131072,1,49030864,2939836.0
131072,1,49030360,2939836.0
131072,1,49030376,2939836.0
131072,1,49030860,2939836.0
131072,1,49031108,2939836.0
131072,1,49031392,2939836.0
131072,1,49031264,2939836.0
131072,1,49031264,2939836.0
131072,1,49031548,2939836.0
131072,1,49031800,2939836.0
131072,1,49032160,2939836.0
131072,1,49032040,2939836.0
131072,1,49032544,2939836.0
131072,1,49033048,2939836.0
131072,1,49033160,2939836.0
131072,1,49033160,2939836.0
131072,1,49033232,2939836.0
131072,1,49033988,2939836.0
131072,1,49034516,2939836.0
131072,1,49034648,2939836.0
131072,1,49034900,2939836.0
131072,1,49035384,2939836.0
131072,1,49034960,2939836.0
131072,1,49035680,2939836.0
131072,1,49035792,2939836.0
131072,1,49036072,2939836.0
131072,1,49036072,2939836.0
131072,1,49036584,2939836.0
131072,1,49036584,2939836.0
131072,1,49036840,2939836.0
131072,1,49037344,2939836.0
131072,1,49037948,2939836.0
131072,1,49037948,2939836.0
131072,1,49038308,2939836.0
131072,1,49037708,2939836.0
131072,1,49037460,2939836.0
131072,1,49037544,2939836.0
131072,1,49023432,2950844.0
131072,1,49015688,2956220.0
131072,1,49007884,2963900.0
131072,1,48999568,2971580.0
131072,1,48991604,2979260.0
131072,1,48984256,2986940.0
131072,1,48975692,2994876.0
131072,1,48968636,3002556.0
131072,1,48960772,3010236.0
131072,1,48952460,3017916.0
131072,1,48945112,3025852.0
131072,1,48937300,3033532.0
131072,1,48931236,3041212.0
131072,1,48923752,3048636.0
131072,1,48915872,3056316.0
131072,1,48907364,3063740.0
131072,1,48898796,3071164.0
131072,1,48891400,3078588.0
131072,1,48883356,3086012.0
131072,1,48883892,3093692.0
131072,1,48876352,3101116.0
131072,1,48868052,3109052.0
131072,1,48859988,3116732.0
131072,1,48851756,3124412.0
131072,1,48844476,3132348.0
131072,1,48836668,3140284.0
131072,1,48828700,3147964.0
131072,1,48820920,3155900.0
131072,1,48813224,3163580.0
131072,1,48804516,3171260.0
131072,1,48796964,3178940.0
131072,1,48789152,3186620.0
131072,1,48780352,3194044.0
131072,1,48772316,3201724.0
131072,1,48764336,3209660.0
131072,1,48756500,3217084.0
131072,1,48748052,3224764.0
131072,1,48739988,3232188.0
131072,1,48732056,3239868.0
131072,1,48723740,3247548.0
131072,1,48723812,3254716.0
131072,1,48715820,3256252.0
131072,1,48715232,3256252.0
131072,1,48715356,3256252.0
131072,1,48715128,3256252.0
131072,1,48715196,3256252.0
131072,1,48714944,3256252.0
131072,1,48721000,3256252.0
131072,1,48721480,3256252.0
131072,1,48721808,3256252.0
131072,1,48721876,3256252.0
131072,1,48724152,3256252.0
131072,1,48728836,3256252.0
131072,1,48730044,3256252.0
131072,1,48730632,3256252.0
131072,1,48730384,3256252.0
131072,1,48730856,3256252.0
131072,1,48731572,3256252.0
131072,1,48731636,3256252.0
131072,1,48730436,3256252.0
131072,1,48722192,3256508.0
131072,1,48722948,3256508.0
131072,1,48723288,3256508.0
131072,1,48723128,3256508.0
131072,1,48721560,3256508.0
131072,1,48722320,3256508.0
131072,1,48722128,3256508.0
131072,1,48723188,3256508.0
131072,1,48723356,3256508.0
131072,1,48722280,3256508.0
131072,1,48723376,3256508.0
131072,1,48723332,3256508.0
131072,1,48723444,3256508.0
131072,1,48723196,3256508.0
131072,1,48723444,3256508.0
131072,1,48723744,3256508.0
131072,1,48723744,3256508.0
131072,1,48723764,3256508.0
131072,1,48724112,3256508.0
131072,1,48723876,3256508.0
131072,1,48724656,3256508.0
131072,1,48724656,3256508.0
131072,1,48724880,3256508.0
131072,1,48725224,3256508.0
131072,1,48725736,3256508.0
131072,1,48725580,3256508.0
131072,1,48725296,3256508.0
131072,1,48725296,3256508.0
131072,1,48725344,3256508.0
131072,1,48725248,3256508.0
131072,1,48725512,3256508.0
131072,1,48725008,3256508.0
131072,1,48725472,3256508.0
131072,1,48725836,3256508.0
131072,1,48725584,3256508.0
131072,1,48726184,3256508.0
131072,1,48725696,3256508.0
131072,1,48726176,3256508.0
131072,1,48725816,3256508.0
131072,1,48725760,3256508.0
131072,1,48725976,3256508.0
131072,1,48725312,3256508.0
131072,1,48725160,3256508.0
131072,1,48724864,3256508.0
131072,1,48724612,3256508.0
131072,1,48724108,3256508.0
131072,1,48723888,3256508.0
131072,1,48723908,3256508.0
131072,1,48724180,3256508.0
131072,1,48723536,3256508.0
131072,1,48723424,3256508.0
131072,1,48723520,3256508.0
131072,1,48724172,3256508.0
131072,1,48724232,3256508.0
131072,1,48724512,3256508.0
131072,1,48724248,3256508.0
131072,1,48723744,3256508.0
131072,1,48724188,3256508.0
131072,1,48724296,3256508.0
131072,1,48724892,3256508.0
131072,1,48724924,3256508.0
131072,1,48725032,3256508.0
131072,1,48725160,3256508.0
131072,1,48724760,3256508.0
131072,1,48724948,3256508.0
131072,1,48724876,3256508.0
131072,1,48725148,3256508.0
131072,1,48724644,3256508.0
131072,1,48725564,3256508.0
131072,1,48725564,3256508.0
131072,1,48723620,3256508.0
131072,1,48722612,3256508.0
131072,1,48722484,3256508.0
131072,1,48722572,3256508.0
131072,1,48721816,3256508.0
131072,1,48721148,3256508.0
131072,1,48719768,3256508.0
131072,1,48718004,3256508.0
131072,1,48718004,3256508.0
131072,1,48717588,3256508.0
131072,1,48717512,3256508.0
131072,1,48717092,3256508.0
131072,1,48717656,3256508.0
131072,1,48718072,3256508.0
131072,1,48717820,3256508.0
131072,1,48717744,3256508.0
131072,1,48718132,3256508.0
131072,1,48717800,3256508.0
131072,1,48717872,3256508.0
131072,1,48717876,3256508.0
131072,1,48717372,3256508.0
131072,1,48716816,3256508.0
131072,1,48717388,3256508.0
131072,1,48717420,3256508.0
131072,1,48717608,3256508.0
131072,1,48724308,3256508.0
131072,1,48724056,3256508.0
131072,1,48724568,3256508.0
131072,1,48724072,3256508.0
131072,1,48724008,3256508.0
131072,1,48724388,3256508.0
131072,1,48723716,3256508.0
131072,1,48723464,3256508.0
131072,1,48723496,3256508.0
131072,1,48723696,3256508.0
131072,1,48723832,3256508.0
131072,1,48724004,3256508.0
131072,1,48724248,3256508.0
131072,1,48724520,3256508.0
131072,1,48724348,3256508.0
131072,1,48724700,3256508.0
131072,1,48724084,3256508.0
131072,1,48724252,3256508.0
131072,1,48724676,3256508.0
131072,1,48724496,3256508.0
131072,1,48724848,3256508.0
131072,1,48725100,3256508.0
131072,1,48724840,3256508.0
131072,1,48724540,3256508.0
131072,1,48724792,3256508.0
131072,1,48726264,3256508.0
131072,1,48726452,3256508.0
131072,1,48724856,3256508.0
131072,1,48724964,3256508.0
131072,1,48725096,3256508.0
131072,1,48725116,3256508.0
131072,1,48724896,3256508.0
131072,1,48724848,3256508.0
131072,1,48724608,3256508.0
131072,1,48724724,3256508.0
131072,1,48724668,3256508.0
131072,1,48724752,3256508.0
131072,1,48725072,3256508.0
131072,1,48724892,3256508.0
131072,1,48725416,3256508.0
131072,1,48726044,3256508.0
131072,1,48725892,3256508.0
131072,1,48726000,3256508.0
131072,1,48725496,3256508.0
131072,1,48725896,3256508.0
131072,1,48726224,3256508.0
131072,1,48726548,3256508.0
131072,1,48726160,3256508.0
131072,1,48726160,3256508.0
131072,1,48726512,3256508.0
131072,1,48726832,3256508.0
131072,1,48726952,3256508.0
131072,1,48727080,3256508.0
131072,1,48727168,3256508.0
131072,1,48727168,3256508.0
131072,1,48726932,3256508.0
131072,1,48726680,3256508.0
131072,1,48726324,3256508.0
131072,1,48726580,3256508.0
131072,1,48726204,3256508.0
131072,1,48725776,3256508.0
131072,1,48726156,3256508.0
131072,1,48725404,3256508.0
131072,1,48725748,3256508.0
131072,1,48726140,3256508.0
131072,1,48726152,3256508.0
131072,1,48725472,3256508.0
131072,1,48725880,3256508.0
131072,1,48726276,3256508.0
131072,1,48725676,3256508.0
131072,1,48725696,3256508.0
131072,1,48726364,3256508.0
131072,1,48726176,3256508.0
131072,1,48725988,3256508.0
131072,1,48725748,3256508.0
131072,1,48725252,3256508.0
131072,1,48725000,3256508.0
131072,1,48724752,3256508.0
131072,1,48725268,3256508.0
131072,1,48725020,3256508.0
131072,1,48724984,3256508.0
131072,1,48725236,3256508.0
131072,1,48725848,3256508.0
131072,1,48725664,3256508.0
131072,1,48725328,3256508.0
131072,1,48725372,3256508.0
131072,1,48689896,3269052.0
131072,1,48689392,3269052.0
131072,1,48681432,3271100.0
131072,1,48674288,3273660.0
131072,1,48674104,3276220.0
131072,1,48674700,3279036.0
131072,1,48666536,3281596.0
131072,1,48665592,3284412.0
131072,1,48665992,3286972.0
131072,1,48658340,3289788.0
131072,1,48659080,3292348.0
131072,1,48658828,3294908.0
131072,1,48651520,3297468.0
131072,1,48651448,3300284.0
131072,1,48651520,3302844.0
131072,1,48637896,3305660.0
131072,1,48640112,3308220.0
131072,1,48641460,3310780.0
131072,1,48634972,3313340.0
131072,1,48636308,3316156.0
131072,1,48637604,3318716.0
131072,1,48630044,3321276.0
131072,1,48630436,3324092.0
131072,1,48630492,3326652.0
131072,1,48622940,3329212.0
131072,1,48622696,3332028.0
131072,1,48623016,3334588.0
131072,1,48615204,3337148.0
131072,1,48615336,3339708.0
131072,1,48615184,3342524.0
131072,1,48606580,3345084.0
131072,1,48606328,3347644.0
131072,1,48612576,3350460.0
131072,1,48605436,3353020.0
131072,1,48605764,3355836.0
131072,1,48605764,3358396.0
131072,1,48598124,3360956.0
131072,1,48598124,3363516.0
131072,1,48598128,3366332.0
131072,1,48590876,3368892.0
131072,1,48591732,3371708.0
131072,1,48591748,3374268.0
131072,1,48582440,3376828.0
131072,1,48583220,3379644.0
131072,1,48583284,3382204.0
131072,1,48575300,3384764.0
131072,1,48575944,3387580.0
131072,1,48575692,3390140.0
131072,1,48567952,3392700.0
131072,1,48567204,3395516.0
131072,1,48567708,3398076.0
131072,1,48559944,3400636.0
131072,1,48560064,3403452.0
131072,1,48559812,3406012.0
131072,1,48552300,3408572.0
131072,1,48552296,3411388.0
131072,1,48552060,3413948.0
131072,1,48543276,3416764.0
131072,1,48543760,3419324.0
131072,1,48542848,3422140.0
131072,1,48535212,3424700.0
131072,1,48535724,3427260.0
131072,1,48535588,3430076.0
131072,1,48530188,3432636.0
131072,1,48529936,3435452.0
131072,1,48530416,3438012.0
131072,1,48522128,3440828.0
131072,1,48522940,3443388.0
131072,1,48523208,3446204.0
131072,1,48523460,3448764.0
131072,1,48515900,3451324.0
131072,1,48515532,3454140.0
131072,1,48515712,3456700.0
131072,1,48507476,3459260.0
131072,1,48507476,3461820.0
131072,1,48507728,3464636.0
131072,1,48499584,3467196.0
131072,1,48499600,3469756.0
131072,1,48499740,3472316.0
131072,1,48496220,3475132.0
131072,1,48492300,3477692.0
131072,1,48492868,3480252.0
131072,1,48485056,3483068.0
131072,1,48488284,3485628.0
131072,1,48488112,3488188.0
131072,1,48481736,3490748.0
131072,1,48481736,3493564.0
131072,1,48483836,3496124.0
131072,1,48475284,3498684.0
131072,1,48476716,3501244.0
131072,1,48476632,3504060.0
131072,1,48469704,3506620.0
131072,1,48469224,3509180.0
131072,1,48461292,3511740.0
131072,1,48453328,3514300.0
131072,2,51953208,15360.0
131072,2,51901028,61696.0
131072,2,51892584,72704.0
131072,2,51882508,83456.0
131072,2,51872928,94464.0
131072,2,51861112,105072.0
131072,2,51853412,115824.0
131072,2,51840376,129828.0
131072,2,51832232,140580.0
131072,2,51816992,168740.0
131072,2,51816260,171300.0
131072,2,51815488,171300.0
131072,2,51815712,171300.0
131072,2,51816164,171300.0
131072,2,51816564,171300.0
131072,2,51817148,171300.0
131072,2,51817400,171300.0
131072,2,51795688,186404.0
131072,2,51796004,186404.0
131072,2,51795752,186404.0
131072,2,51795696,186404.0
131072,2,51795788,186404.0
131072,2,51796216,186404.0
131072,2,51792988,186404.0
131072,2,51785072,200228.0
131072,2,51785092,200228.0
131072,2,51785356,200228.0
131072,2,51785824,200228.0
131072,2,51786852,200228.0
131072,2,51787104,200228.0
131072,2,51787420,200228.0
131072,2,51787664,200228.0
131072,2,51768528,223524.0
131072,2,51768584,223524.0
131072,2,51768752,223524.0
131072,2,51768936,223524.0
131072,2,51768936,223524.0
131072,2,51769272,223524.0
131072,2,51770256,223524.0
131072,2,51770060,223524.0
131072,2,51770328,223524.0
131072,2,51770580,223524.0
131072,2,51752944,234276.0
131072,2,51741460,245540.0
131072,2,51698576,293412.0
131072,2,51698884,293412.0
131072,2,51699080,293412.0
131072,2,51698844,293412.0
131072,2,51699152,293412.0
131072,2,51699344,293412.0
131072,2,51703288,291512.0
131072,2,51703312,291512.0
131072,2,51703620,291512.0
131072,2,51704156,291512.0
131072,2,51704388,292536.0
131072,2,51704640,292536.0
131072,2,51704872,292536.0
131072,2,51688144,304312.0
131072,2,51677412,318136.0
131072,2,51627032,372152.0
131072,2,51627060,372152.0
131072,2,51627124,372152.0
131072,2,51627280,372152.0
131072,2,51627568,372152.0
131072,2,51627568,372152.0
131072,2,51627640,372152.0
131072,2,51628152,372152.0
131072,2,51627536,372152.0
131072,2,51627036,372152.0
131072,2,51627104,372408.0
131072,2,51627380,372408.0
131072,2,51621676,375224.0
131072,2,51508096,455096.0
131072,2,51507152,455096.0
131072,2,51506648,455096.0
131072,2,51505388,455096.0
131072,2,51505644,455096.0
131072,2,51501864,455096.0
131072,2,51510492,455096.0
131072,2,51495020,455096.0
131072,2,51495020,455096.0
131072,2,51501940,455096.0
131072,2,51502204,455096.0
131072,2,51504616,455096.0
131072,2,51509972,455608.0
131072,2,51419892,537272.0
131072,2,51419156,537272.0
131072,2,51418908,537272.0
131072,2,51420972,537272.0
131072,2,51422792,537272.0
131072,2,51424400,537272.0
131072,2,51426456,537272.0
131072,2,51427588,537272.0
131072,2,51430020,537272.0
131072,2,51430472,537528.0
131072,2,51415136,547512.0
131072,2,51316920,661176.0
131072,2,51317172,661176.0
131072,2,51317360,661176.0
131072,2,51318140,661176.0
131072,2,51317960,661176.0
131072,2,51317760,661176.0
131072,2,51319044,661176.0
131072,2,51319000,661176.0
131072,2,51319060,661176.0
131072,2,51319376,661176.0
131072,2,51320048,661176.0
131072,2,51320360,661176.0
131072,2,51320956,661176.0
131072,2,51321012,661176.0
131072,2,51320532,661176.0
131072,2,51321132,661176.0
131072,2,51320968,661432.0
131072,2,51320968,661432.0
131072,2,51318580,664248.0
131072,2,51310768,669368.0
131072,2,51306500,674488.0
131072,2,51299344,679608.0
131072,2,51292156,684728.0
131072,2,51284176,690104.0
131072,2,51285184,695224.0
131072,2,51174304,811960.0
131072,2,51174096,811960.0
131072,2,51174924,811960.0
131072,2,51174576,811960.0
131072,2,51174916,811960.0
131072,2,51174920,811960.0
131072,2,51174728,811960.0
131072,2,51175068,811960.0
131072,2,51175744,811960.0
131072,2,51176836,811960.0
131072,2,51177572,811960.0
131072,2,51177448,811960.0
131072,2,51177368,811960.0
131072,2,51177084,811960.0
131072,2,51177084,811960.0
131072,2,51177240,811960.0
131072,2,51177368,811960.0
131072,2,51177688,811960.0
131072,2,51177688,811960.0
131072,2,51177688,811960.0
131072,2,51176464,811960.0
131072,2,51176464,811960.0
131072,2,51177404,811960.0
131072,2,51177480,811960.0
131072,2,51177480,811960.0
131072,2,51177864,811960.0
131072,2,51177932,811960.0
131072,2,51178248,811960.0
131072,2,51178248,811960.0
131072,2,51178652,811960.0
